facility_id,facility_name,state,primary_fuel,match_status,match_score,accreditation_code,station_name,postcode,installed_capacity_mw,fuel_source,accreditation_start_date,approval_date,committed_date,suspension_status,baseline_mwh,cer_source_type,use_for_geocoding,lat,lon,geocode_source
3659,MF Millaroo Dr,QLD,Solar,cer_only,,SRPXQL46,MF Millaroo Dr,4212.0,0.3,Solar,2024-11-18,,,Unsuspended,0.0,historical_accredited,True,-27.8879962,153.3469039,nominatim_postcode
3660,MNCLHD Coffs Harbour Health Campus,NSW,Solar,cer_only,,SRPYNS28,MNCLHD Coffs Harbour Health Campus,2450.0,1.3226,Solar,2024-11-18,,,Unsuspended,0.0,historical_accredited,True,-30.2705482,153.1047424,nominatim_postcode
3661,Woolworths Kings Meadow 7210,TAS,Solar,cer_only,,SRPVTA25,Woolworths Kings Meadow 7210,7249.0,0.2926,Solar,2024-11-18,,,Unsuspended,0.0,historical_accredited,True,-41.4658402,147.1549225,nominatim_postcode
3662,Woolworths Mt Annan 1388,NSW,Solar,cer_only,,SRPYNS36,Woolworths Mt Annan 1388,2567.0,0.3321,Solar,2024-11-18,,,Unsuspended,0.0,historical_accredited,True,-34.0406219,150.7514159,nominatim_postcode
3663,Woolworths Schofields 1941,NSW,Solar,cer_only,,SRPYNS27,Woolworths Schofields 1941,2762.0,0.3802,Solar,2024-11-18,,,Unsuspended,0.0,historical_accredited,True,-33.6988413,150.884654,nominatim_postcode
3664,Woolworths Southern River 4357,WA,Solar,cer_only,,SRPVWAD6,Woolworths Southern River 4357,6155.0,0.1578,Solar,2024-11-18,,,Unsuspended,0.0,historical_accredited,True,-32.0665249,115.9050775,nominatim_postcode
3665,Redmud Green Energy 188,SA,Solar,cer_only,,SRPVSAY0,Redmud Green Energy 188,5700.0,6.8425,Solar,2024-11-20,,,Unsuspended,0.0,historical_accredited,True,-32.5062139,137.7683727,nominatim_postcode
3666,Region Group Warnbro Central,WA,Solar,cer_only,,SRPVWAH2,Region Group Warnbro Central,6169.0,0.5736,Solar,2024-11-21,,,Unsuspended,0.0,historical_accredited,True,-32.3283762,115.7588393,nominatim_postcode
3667,Inglis (4311292319),NSW,Solar,cer_only,,SRPYNS38,Inglis (4311292319),2170.0,0.2227,Solar,2024-11-22,,,Unsuspended,0.0,historical_accredited,True,-33.9313576,150.9129887,nominatim_postcode
3668,Leppington,NSW,Solar,cer_only,,SRPYNS39,Leppington,2179.0,0.732,Solar,2024-11-22,,,Unsuspended,0.0,historical_accredited,True,-33.9650028,150.8011028,nominatim_facility
3669,Midfield Trading,SA,Solar,cer_only,,SRPVSAX9,Midfield Trading,5010.0,0.6443,Solar,2024-11-25,,,Unsuspended,0.0,historical_accredited,True,-34.8646055,138.5705102,nominatim_postcode
3670,Inglis (4311292321),NSW,Solar,cer_only,,SRPYNS40,Inglis (4311292321),2170.0,0.2227,Solar,2024-11-26,,,Unsuspended,0.0,historical_accredited,True,-33.9313576,150.9129887,nominatim_postcode
3671,Singleton Community Aged Care,WA,Solar,cer_only,,SRPVWAM9,Singleton Community Aged Care,6175.0,0.1998,Solar,2024-11-26,,,Unsuspended,0.0,historical_accredited,True,-32.4383417,115.7552292,nominatim_facility
3672,Tasman Foods International,VIC,Solar,cer_only,,SRPXVCE3,Tasman Foods International,3171.0,0.1489,Solar,2024-11-27,,,Unsuspended,0.0,historical_accredited,True,-37.9410474,145.1531354,nominatim_postcode
3673,Tweed Valley Care Community,NSW,Solar,cer_only,,SRPYNS42,Tweed Valley Care Community,2485.0,0.1595,Solar,2024-11-27,,,Unsuspended,0.0,historical_accredited,True,-28.1864823,153.5237438,nominatim_postcode
3674,Southern Steel Pty - Brice Metal,SA,Solar,cer_only,,SRPVSAY2,Southern Steel Pty - Brice Metal,5094.0,0.1999,Solar,2024-11-28,,,Unsuspended,0.0,historical_accredited,True,-34.8331648,138.5965283,nominatim_postcode
3675,Bunnings Dubbo,NSW,Solar,cer_only,,SRPYNS43,Bunnings Dubbo,2830.0,0.36,Solar,2024-11-29,,,Unsuspended,0.0,historical_accredited,True,-32.2606883,148.6459333,nominatim_facility
3676,CQFMS,QLD,Solar,cer_only,,SRPXQLG1,CQFMS,4740.0,0.3074,Solar,2024-11-29,,,Unsuspended,0.0,historical_accredited,True,-21.1233985,149.1627104,nominatim_postcode
3677,Haymes Paint,VIC,Solar,cer_only,,SRPXVCF1,Haymes Paint,3355.0,0.494,Solar,2024-11-29,,,Unsuspended,0.0,historical_accredited,True,-37.514926,143.8079074,nominatim_facility
3678,Lagoons@Port CTS35761 Port Douglas,QLD,Solar,cer_only,,SRPXQLA0,Lagoons@Port CTS35761 Port Douglas,4877.0,0.234,Solar,2024-11-29,,,Unsuspended,0.0,historical_accredited,True,-16.5127931,145.4738764,nominatim_postcode
3679,Mirani Water Recycling Facility,QLD,Solar,cer_only,,SRPXQLE4,Mirani Water Recycling Facility,4754.0,0.1703,Solar,2024-11-29,,,Unsuspended,0.0,historical_accredited,True,-21.1927758,148.8134992,nominatim_postcode
3680,The Creeks Pipeline Company Ltd,SA,Solar,cer_only,,SRPVSAX0,The Creeks Pipeline Company Ltd,5259.0,2.808,Solar,2024-12-01,,,Unsuspended,0.0,historical_accredited,True,-35.4162197,139.3516844,nominatim_postcode
3681,AFS Cadell Balranald,NSW,Solar,cer_only,,SRPYNS44,AFS Cadell Balranald,2715.0,4.8265,Solar,2024-12-02,,,Unsuspended,0.0,historical_accredited,True,-34.585254,143.4965186,nominatim_postcode
3682,Tuggerah Home MSB1 254kW,NSW,Solar,cer_only,,SRPYNS46,Tuggerah Home MSB1 254kW,2259.0,0.254,Solar,2024-12-02,,,Unsuspended,0.0,historical_accredited,True,-33.2445351,151.4552305,nominatim_postcode
3683,Tuggerah Home MSB2 245.5kW,NSW,Solar,cer_only,,SRPYNS47,Tuggerah Home MSB2 245.5kW,2259.0,0.2455,Solar,2024-12-02,,,Unsuspended,0.0,historical_accredited,True,-33.2445351,151.4552305,nominatim_postcode
3684,Tuggerah Home MSB3 372 kW,NSW,Solar,cer_only,,SRPYNS48,Tuggerah Home MSB3 372 kW,2259.0,0.372,Solar,2024-12-02,,,Unsuspended,0.0,historical_accredited,True,-33.2445351,151.4552305,nominatim_postcode
3685,Bunnings Bennetts Green,NSW,Solar,cer_only,,SRPYNS45,Bunnings Bennetts Green,2290.0,0.28,Solar,2024-12-03,,,Unsuspended,0.0,historical_accredited,True,-32.9973578,151.684913,nominatim_facility
3686,Lambert Estate Wines Pty Ltd,SA,Solar,cer_only,,SRPVSAY3,Lambert Estate Wines Pty Ltd,5353.0,0.2232,Solar,2024-12-03,,,Unsuspended,0.0,historical_accredited,True,-34.5534828,139.2260946,nominatim_postcode
3687,City of Stirling (Administration Centre),WA,Solar,cer_only,,SRPVWAM6,City of Stirling (Administration Centre),6021.0,0.4702,Solar,2024-12-04,,,Unsuspended,0.0,historical_accredited,True,-31.8898314,115.8087639,nominatim_facility
3688,GPT Highpoint DJ,VIC,Solar,cer_only,,SRPXVCH9,GPT Highpoint DJ,3032.0,0.4698,Solar,2024-12-05,,,Unsuspended,0.0,historical_accredited,True,-37.7814084,144.8950209,nominatim_postcode
3689,Mt Annan Christian College,NSW,Solar,cer_only,,SRPYNS50,Mt Annan Christian College,2567.0,0.2198,Solar,2024-12-05,,,Unsuspended,0.0,historical_accredited,True,-34.0480792,150.7771765,nominatim_facility
3690,Springwood Terrace Care Community,QLD,Solar,cer_only,,SRPXQLG2,Springwood Terrace Care Community,4127.0,0.189,Solar,2024-12-10,,,Unsuspended,0.0,historical_accredited,True,-27.6261877,153.1485481,nominatim_postcode
3691,Westpork (Moora) - Agricultural Waste,WA,Biomass,cer_only,,BEBGWA14,Westpork (Moora) - Agricultural Waste,6507.0,0.63,Biomass,2024-12-10,,,Unsuspended,0.0,historical_accredited,True,-30.7816585,115.6072241,nominatim_postcode
3692,CLAYTON CHURCH HOMES INC- ELIZABETH PARK,SA,Solar,cer_only,,SRPVSAY5,CLAYTON CHURCH HOMES INC- ELIZABETH PARK,5113.0,0.1965,Solar,2024-12-11,,,Unsuspended,0.0,historical_accredited,True,-34.7012678,138.671888,nominatim_postcode
3693,CLAYTON CHURCH HOMES INC- Magill-Solar-W-SGU,SA,Solar,cer_only,,SRPVSAY7,CLAYTON CHURCH HOMES INC- Magill-Solar-W-SGU,5072.0,0.2001,Solar,2024-12-11,,,Unsuspended,0.0,historical_accredited,True,-34.9053888,138.680157,nominatim_postcode
3694,CLAYTON CHURCH HOMES INC- Prospect-Solar-W-SGU,SA,Solar,cer_only,,SRPVSAY6,CLAYTON CHURCH HOMES INC- Prospect-Solar-W-SGU,5082.0,0.198,Solar,2024-12-11,,,Unsuspended,0.0,historical_accredited,True,-34.8912413,138.5967512,nominatim_postcode
3695,MF Logistics Bvd,WA,Solar,cer_only,,SRPVWAN0,MF Logistics Bvd,6107.0,0.781,Solar,2024-12-12,,,Unsuspended,0.0,historical_accredited,True,-32.013292,115.9603616,nominatim_postcode
3696,NNSWLHD-Byron Central Hospital,NSW,Solar,cer_only,,SRPYNS51,NNSWLHD-Byron Central Hospital,2481.0,0.7203,Solar,2024-12-12,,,Unsuspended,0.0,historical_accredited,True,-28.6506477,153.6012756,nominatim_postcode
3697,Woolworths DC Moorebank RDC 7950,NSW,Solar,cer_only,,SRPYNS52,Woolworths DC Moorebank RDC 7950,2170.0,2.02,Solar,2024-12-12,,,Unsuspended,0.0,historical_accredited,True,-33.9313576,150.9129887,nominatim_postcode
3698,Woolworths HCFDC Heathwood,QLD,Solar,cer_only,,SRPXQLG3,Woolworths HCFDC Heathwood,4110.0,1.6721,Solar,2024-12-12,,,Unsuspended,0.0,historical_accredited,True,-27.6135235,153.0118504,nominatim_postcode
3699,AU186 Oakdale West 5B,NSW,Solar,cer_only,,SRPYNS53,AU186 Oakdale West 5B,2178.0,0.15,Solar,2024-12-16,,,Unsuspended,0.0,historical_accredited,True,-33.8798221,150.8003903,nominatim_postcode
3700,Northpoint Shopping Centre - Solar -w SGU,QLD,Solar,cer_only,,SRPXQLG4,Northpoint Shopping Centre - Solar -w SGU,4350.0,0.2984,Solar,2024-12-16,,,Unsuspended,0.0,historical_accredited,True,-27.5632205,151.9304243,nominatim_postcode
3701,Somerville Gardens Care Community,VIC,Solar,cer_only,,SRPXVCP3,Somerville Gardens Care Community,3912.0,0.2403,Solar,2024-12-16,,,Unsuspended,0.0,historical_accredited,True,-38.2075053,145.2160244,nominatim_postcode
3702,Blacktown Warehouse 1,NSW,Solar,cer_only,,SRPYNS54,Blacktown Warehouse 1,2148.0,0.1995,Solar,2024-12-17,,,Unsuspended,0.0,historical_accredited,True,-33.752129,150.8926028,nominatim_postcode
3703,Blacktown Warehouse 2,NSW,Solar,cer_only,,SRPYNS55,Blacktown Warehouse 2,2148.0,0.1995,Solar,2024-12-17,,,Unsuspended,0.0,historical_accredited,True,-33.752129,150.8926028,nominatim_postcode
3704,Clean Peak Energy - Goulburn Marketplace,NSW,Solar,cer_only,,SRPYNS41,Clean Peak Energy - Goulburn Marketplace,2580.0,0.288,Solar,2024-12-17,,,Unsuspended,0.0,historical_accredited,True,-34.6809143,149.7417724,nominatim_postcode
3705,Lindt & Sprungli (Australia) Pty Ltd - 1017.9kW,NSW,Solar,cer_only,,SRPYNS56,Lindt & Sprungli (Australia) Pty Ltd - 1017.9kW,2765.0,1.0179,Solar,2024-12-17,,,Unsuspended,0.0,historical_accredited,True,-33.6966444,150.8184119,nominatim_postcode
3706,Linfox Regency Park,SA,Solar,cer_only,,SRPVSAY8,Linfox Regency Park,5010.0,0.7002,Solar,2024-12-17,,,Unsuspended,0.0,historical_accredited,True,-34.8646055,138.5705102,nominatim_postcode
3707,Varsity Views,QLD,Solar,cer_only,,SRPXQLG5,Varsity Views,4227.0,0.2109,Solar,2024-12-18,,,Unsuspended,0.0,historical_accredited,True,-28.0977617,153.4240573,nominatim_facility
3708,Dalwood Children's Home,NSW,Solar,cer_only,,SRPYNS57,Dalwood Children's Home,2092.0,0.2465,Solar,2024-12-19,,,Unsuspended,0.0,historical_accredited,True,-33.785003,151.2410528,nominatim_postcode
3709,Quakers Hillside Care Community,NSW,Solar,cer_only,,SRPYNS58,Quakers Hillside Care Community,2763.0,0.1996,Solar,2024-12-19,,,Unsuspended,0.0,historical_accredited,True,-33.7197306,150.8924372,nominatim_facility
3710,Southern Steel-Dandenong South,VIC,Solar,cer_only,,SRPXVCP4,Southern Steel-Dandenong South,3175.0,0.2298,Solar,2024-12-19,,,Unsuspended,0.0,historical_accredited,True,-38.0021658,145.2048627,nominatim_postcode
3711,Southern Steel-Pooraka,SA,Solar,cer_only,,SRPVSAY9,Southern Steel-Pooraka,5095.0,0.2498,Solar,2024-12-19,,,Unsuspended,0.0,historical_accredited,True,-34.8166056,138.6104985,nominatim_postcode
3712,Kingspan Insulated Panels Pty Limited,NSW,Solar,cer_only,,SRPYNS60,Kingspan Insulated Panels Pty Limited,2760.0,0.1601,Solar,2024-12-20,,,Unsuspended,0.0,historical_accredited,True,-33.7599522,150.7780884,nominatim_postcode
3713,Martin Brower Dandenong,VIC,Solar,cer_only,,SRPXVCI1,Martin Brower Dandenong,3175.0,0.6251,Solar,2024-12-20,,,Unsuspended,0.0,historical_accredited,True,-38.0021658,145.2048627,nominatim_postcode
3714,Stubbo,NSW,Solar,cer_only,,SRPXNSW7,Stubbo,2852.0,520.3932,Solar,2024-12-20,,,Unsuspended,0.0,historical_accredited,True,-32.2818,149.5679,nominatim_facility
3715,Tip Top Chullora,NSW,Solar,cer_only,,SRPYNS61,Tip Top Chullora,2190.0,2.0184,Solar,2024-12-20,,,Unsuspended,0.0,historical_accredited,True,-33.9039553,151.0563968,nominatim_postcode
3716,UPS SCS Australia,NSW,Solar,cer_only,,SRPYNS59,UPS SCS Australia,2175.0,0.4002,Solar,2024-12-20,,,Unsuspended,0.0,historical_accredited,True,-33.8456885,150.8524309,nominatim_postcode
3717,Wilandra Farms Clydebank,VIC,Solar,cer_only,,SRPXVCG8,Wilandra Farms Clydebank,3851.0,0.155,Solar,2024-12-20,,,Unsuspended,0.0,historical_accredited,True,-38.0515294,147.5457785,nominatim_postcode
3718,Carosue,WA,Solar,cer_only,,SRPVWAN2,Carosue,6440.0,8.4637,Solar,2024-12-24,,,Unsuspended,0.0,historical_accredited,True,-30.1493203,122.3551726,nominatim_facility
3719,Haighs Proprietary Limited - Salisbury South,SA,Solar,cer_only,,SRPVSAY1,Haighs Proprietary Limited - Salisbury South,5106.0,0.6265,Solar,2024-12-27,,,Unsuspended,0.0,historical_accredited,True,-34.7942388,138.6404254,nominatim_postcode
3720,AU544 Interlink Estate,NSW,Solar,cer_only,,SRPYNS62,AU544 Interlink Estate,2759.0,0.5402,Solar,2024-12-29,,,Unsuspended,0.0,historical_accredited,True,-33.7992816,150.7926095,nominatim_postcode
3721,Caloundra NMI 31173199012,QLD,Solar,cer_only,,SRPXQLG7,Caloundra NMI 31173199012,4551.0,0.2275,Solar,2025-01-07,,,Unsuspended,0.0,historical_accredited,True,-26.7852749,153.1048644,nominatim_postcode
3722,PWR Hybrid Cataby,WA,Solar,cer_only,,SRPVWAN1,PWR Hybrid Cataby,6507.0,9.558,Solar,2025-01-08,,,Unsuspended,0.0,historical_accredited,True,-30.7816585,115.6072241,nominatim_postcode
3723,St Marys Sewage Treatment - Cogeneration Plant,NSW,Biomass,cer_only,,BEBGNS39,St Marys Sewage Treatment - Cogeneration Plant,2760.0,1.7,Biomass,2025-01-09,,,Unsuspended,0.0,historical_accredited,True,-33.7599522,150.7780884,nominatim_postcode
3724,REMONDIS-Tomago-Solar-w SGU,NSW,Solar,cer_only,,SRPYNS64,REMONDIS-Tomago-Solar-w SGU,2322.0,0.5511,Solar,2025-01-11,,,Unsuspended,0.0,historical_accredited,True,-32.7927725,151.6647066,nominatim_postcode
3725,REMONDIS-Wingfield-Solar-w SGU,SA,Solar,cer_only,,SRPVSAZ0,REMONDIS-Wingfield-Solar-w SGU,5013.0,0.3969,Solar,2025-01-11,,,Unsuspended,0.0,historical_accredited,True,-34.8498811,138.5248422,nominatim_postcode
3726,ISLHD-Bulli Hospital,NSW,Solar,cer_only,,SRPYNS65,ISLHD-Bulli Hospital,2516.0,0.2805,Solar,2025-01-13,,,Unsuspended,0.0,historical_accredited,True,-34.3361598,150.9172773,nominatim_postcode
3727,PFI Darra,QLD,Solar,cer_only,,SRPXQLH0,PFI Darra,4076.0,0.246,Solar,2025-01-16,,,Unsuspended,0.0,historical_accredited,True,-27.5814863,152.9212522,nominatim_postcode
3728,Stockland Rockhampton Shopping Centre,QLD,Solar,cer_only,,SRPXQLG6,Stockland Rockhampton Shopping Centre,4701.0,2.6733,Solar,2025-01-16,,,Unsuspended,0.0,historical_accredited,True,-23.3465448,150.5350307,nominatim_postcode
3729,Cowboys HQ,QLD,Solar,cer_only,,SRPXQLG9,Cowboys HQ,4810.0,0.264,Solar,2025-01-17,,,Unsuspended,0.0,historical_accredited,True,-19.2420942,146.7914868,nominatim_postcode
3730,Wollar Solar Farm,NSW,Solar,cer_only,,SRPYNS63,Wollar Solar Farm,2850.0,346.248,Solar,2025-01-17,,,Unsuspended,0.0,historical_accredited,True,-32.6712034,149.6252467,nominatim_postcode
3731,Woolworths Darra 2695,QLD,Solar,cer_only,,SRPXQLH1,Woolworths Darra 2695,4076.0,0.2499,Solar,2025-01-20,,,Unsuspended,0.0,historical_accredited,True,-27.5814863,152.9212522,nominatim_postcode
3732,Kerang Solar Plant,VIC,Solar,cer_only,,SRPXVCP2,Kerang Solar Plant,3579.0,37.2874,Solar,2025-01-21,,,Unsuspended,0.0,historical_accredited,True,-35.7282152,143.8957005,nominatim_postcode
3733,Ormeau,QLD,Solar,cer_only,,SRPXQLH2,Ormeau,4208.0,0.6588,Solar,2025-01-22,,,Unsuspended,0.0,historical_accredited,True,-27.7991852,153.2824294,nominatim_facility
3734,Agile Energy - RetireVerge 152kW,QLD,Solar,cer_only,,SRPXQLH5,Agile Energy - RetireVerge 152kW,4220.0,0.1524,Solar,2025-01-28,,,Unsuspended,0.0,historical_accredited,True,-28.0934885,153.4331493,nominatim_postcode
3735,Agile Energy - T&P 361kW,NSW,Solar,cer_only,,SRPYNS66,Agile Energy - T&P 361kW,2015.0,0.3608,Solar,2025-01-28,,,Unsuspended,0.0,historical_accredited,True,-33.9079548,151.1988094,nominatim_postcode
3736,Region Group Treendale,WA,Solar,cer_only,,SRPVWAN3,Region Group Treendale,6233.0,0.3403,Solar,2025-01-28,,,Unsuspended,0.0,historical_accredited,True,-33.2549587,115.736815,nominatim_postcode
3737,Cubbie,QLD,Solar,cer_only,,SRPXQLH3,Cubbie,4486.0,3.4395,Solar,2025-01-29,,,Unsuspended,0.0,historical_accredited,True,-28.606943,148.028281,nominatim_facility
3738,Moe Newborough,VIC,Solar,cer_only,,SRPXVCI2,Moe Newborough,3825.0,0.1891,Solar,2025-01-29,,,Unsuspended,0.0,historical_accredited,True,-38.1794571,146.295287,nominatim_facility
3739,Region Group Currambine,WA,Solar,cer_only,,SRPVWAN4,Region Group Currambine,6028.0,1.4803,Solar,2025-01-29,,,Unsuspended,0.0,historical_accredited,True,-31.7314198,115.7367127,nominatim_postcode
3740,Symbion,NSW,Solar,cer_only,,SRPYNS67,Symbion,2178.0,1.7505,Solar,2025-01-31,,,Unsuspended,0.0,historical_accredited,True,-33.8798221,150.8003903,nominatim_postcode
3741,Hendys Road Numurkah,VIC,Solar,cer_only,,SRPXVCP5,Hendys Road Numurkah,3636.0,6.1623,Solar,2025-02-04,,,Unsuspended,0.0,historical_accredited,True,-36.0860794,145.478467,nominatim_facility
3742,HMC Capital Marsden Park,NSW,Solar,cer_only,,SRPYNS68,HMC Capital Marsden Park,2765.0,0.24,Solar,2025-02-04,,,Unsuspended,0.0,historical_accredited,True,-33.6966444,150.8184119,nominatim_postcode
3743,Woolworths Ingham 2723,QLD,Solar,cer_only,,SRPXQLH4,Woolworths Ingham 2723,4850.0,0.2751,Solar,2025-02-04,,,Unsuspended,0.0,historical_accredited,True,-18.6575811,146.1278547,nominatim_postcode
3744,Woolworths Seaford 5646,SA,Solar,cer_only,,SRPVSAZ1,Woolworths Seaford 5646,5169.0,0.2751,Solar,2025-02-04,,,Unsuspended,0.0,historical_accredited,True,-35.1860864,138.4831305,nominatim_postcode
3745,Seaford Central,SA,Solar,cer_only,,SRPVSAW3,Seaford Central,5169.0,0.4647,Solar,2025-02-05,,,Unsuspended,0.0,historical_accredited,True,-35.1897115,138.479378,nominatim_facility
3746,HMC Glenmore Park Shopping Centre,NSW,Solar,cer_only,,SRPYNS69,HMC Glenmore Park Shopping Centre,2745.0,0.5,Solar,2025-02-06,,,Unsuspended,0.0,historical_accredited,True,-33.8068577,150.687252,nominatim_postcode
3747,Cairns Colonial Club,QLD,Solar,cer_only,,SRPXQLG8,Cairns Colonial Club,4870.0,0.2078,Solar,2025-02-10,,,Unsuspended,0.0,historical_accredited,True,-16.911841,145.7321338,nominatim_postcode
3748,Covenant Christian School - Solar - w SGU,NSW,Solar,cer_only,,SRPYNS71,Covenant Christian School - Solar - w SGU,2085.0,0.1812,Solar,2025-02-11,,,Unsuspended,0.0,historical_accredited,True,-33.720404,151.2099721,nominatim_postcode
3749,EWH Food Services Kingsgrove,NSW,Solar,cer_only,,SRPYNS70,EWH Food Services Kingsgrove,2208.0,0.3248,Solar,2025-02-11,,,Unsuspended,0.0,historical_accredited,True,-33.9420438,151.1040788,nominatim_postcode
3750,Greentech 7 Solar Farm & BESS,VIC,Solar,cer_only,,SRPXVCH2,Greentech 7 Solar Farm & BESS,3380.0,8.5068,Solar,2025-02-12,,,Unsuspended,0.0,historical_accredited,True,-37.0553001,142.7716285,nominatim_postcode
3751,AU876 Rosehill Industrial Estate - Buildings C & D,NSW,Solar,cer_only,,SRPYNS74,AU876 Rosehill Industrial Estate - Buildings C & D,2142.0,0.764,Solar,2025-02-14,,,Unsuspended,0.0,historical_accredited,True,-33.8294904,151.0134138,nominatim_postcode
3752,Baked Provisions Sydney - 200.2kW,NSW,Solar,cer_only,,SRPYNS72,Baked Provisions Sydney - 200.2kW,2170.0,0.2002,Solar,2025-02-14,,,Unsuspended,0.0,historical_accredited,True,-33.9313576,150.9129887,nominatim_postcode
3753,Bunnings Maitland,NSW,Solar,cer_only,,SRPYNS73,Bunnings Maitland,2320.0,0.24,Solar,2025-02-14,,,Unsuspended,0.0,historical_accredited,True,-32.72527,151.5409579,nominatim_facility
3754,Frasers Woolworths Liquor Warehouse,QLD,Solar,cer_only,,SRPXQLH7,Frasers Woolworths Liquor Warehouse,4207.0,0.5005,Solar,2025-02-14,,,Unsuspended,0.0,historical_accredited,True,-27.7645321,153.2013491,nominatim_postcode
3755,BAE Williamtown,NSW,Solar,cer_only,,SRPYNS77,BAE Williamtown,2318.0,0.4162,Solar,2025-02-17,,,Unsuspended,0.0,historical_accredited,True,-32.7727324,151.869462,nominatim_postcode
3756,ISLHD Shoalhaven Hospital,NSW,Solar,cer_only,,SRPYNS79,ISLHD Shoalhaven Hospital,2541.0,0.5,Solar,2025-02-17,,,Unsuspended,0.0,historical_accredited,True,-34.8724794,150.5988932,nominatim_postcode
3757,"Scalabrini ""The Village"" Drummoyne",NSW,Solar,cer_only,,SRPYNS75,"Scalabrini ""The Village"" Drummoyne",2047.0,0.235,Solar,2025-02-17,,,Unsuspended,0.0,historical_accredited,True,-33.854304,151.1587358,nominatim_postcode
3758,Scalabrini Chipping Norton,NSW,Solar,cer_only,,SRPYNS76,Scalabrini Chipping Norton,2170.0,0.335,Solar,2025-02-17,,,Unsuspended,0.0,historical_accredited,True,-33.9227105,150.9510903,nominatim_facility
3759,Oxley Grove Care Community,QLD,Solar,cer_only,,SRPXQL34,Oxley Grove Care Community,4077.0,0.2775,Solar,2025-02-19,,,Unsuspended,0.0,historical_accredited,True,-27.598032,152.9698223,nominatim_postcode
3760,Petstock DC Avalon,VIC,Solar,cer_only,,SRPXVCJ7,Petstock DC Avalon,3212.0,0.4004,Solar,2025-02-19,,,Unsuspended,0.0,historical_accredited,True,-38.0297832,144.4054384,nominatim_postcode
3761,Waverley Valley Care Community,VIC,Solar,cer_only,,SRPXVCI5,Waverley Valley Care Community,3150.0,0.1499,Solar,2025-02-19,,,Unsuspended,0.0,historical_accredited,True,-37.8900047,145.1720303,nominatim_postcode
3762,Woolworths Katoomba 1787,NSW,Solar,cer_only,,SRPXNSX6,Woolworths Katoomba 1787,2780.0,0.2751,Solar,2025-02-19,,,Unsuspended,0.0,historical_accredited,True,-33.7169555,150.3341264,nominatim_postcode
3763,Acacia Ridge,QLD,Solar,cer_only,,SRPXQLB1,Acacia Ridge,4110.0,0.444,Solar,2025-02-20,,,Unsuspended,0.0,historical_accredited,True,-27.5857312,153.025206,nominatim_facility
3764,Big W Mildura 560,VIC,Solar,cer_only,,SRPXVCK5,Big W Mildura 560,3500.0,0.1996,Solar,2025-02-25,,,Unsuspended,0.0,historical_accredited,True,-34.1954385,142.149402,nominatim_postcode
